scorer,Unnamed: 1,Unnamed: 2,SchroederLab,SchroederLab.1,SchroederLab.2,SchroederLab.3,SchroederLab.4,SchroederLab.5,SchroederLab.6,SchroederLab.7,SchroederLab.8,SchroederLab.9,SchroederLab.10,SchroederLab.11,SchroederLab.12,SchroederLab.13,SchroederLab.14,SchroederLab.15,SchroederLab.16,SchroederLab.17
labeled-data,2._Volumes_data_RawData_Eos_2022-10-20_2_Video0,2._Volumes_data_RawData_Eos_2022-10-20_2_Video0_img1491.png,182.93831168831156,333.525974025974,382.81196464148275,224.6683481101659,394.71258450402223,212.0262004328022,408.50179450465964,225.20974698608288,395.8981539641072,237.3660135351193,357.7617782650249,237.13816270309775,389.96226176420964,198.82366334963734,423.52141545323343,231.02414684882214,394.8534744476301,255.07260920897284
labeled-data,2._Volumes_data_RawData_Eos_2022-10-20_2_Video0,2._Volumes_data_RawData_Eos_2022-10-20_2_Video0_img1507.png,183.5876623376622,328.3311688311688,382.63269212693,224.23349749843405,394.3400351514927,211.49932021097538,407.78926259608164,224.67186023926874,394.81360791105,237.3591089900072,358.46810716940576,236.27892093476504,388.76489071294253,199.61981284708554,424.21212745888056,226.2809823653979,395.733150927956,254.75995889632247
labeled-data,2._Volumes_data_RawData_Eos_2022-10-20_2_Video0,2._Volumes_data_RawData_Eos_2022-10-20_2_Video0_img1547.png,185.2178192138672,327.93280029296875,382.90746016535985,223.78236568903947,394.47813436675773,211.75255393064123,407.44655130264323,224.25774177422556,394.96030582011906,235.93784046088345,357.9229736328125,235.2124786376953,387.648193359375,197.22886657714844,424.87567138671875,229.4727020263672,394.9401550292969,254.181396484375
labeled-data,2._Volumes_data_RawData_Eos_2022-10-20_2_Video0,2._Volumes_data_RawData_Eos_2022-10-20_2_Video0_img1583.png,180.51011657714844,323.50079345703125,382.2973794059872,226.35173665513423,393.7864985223192,212.48643493652344,407.65319380635765,224.72642517089844,395.19549555699325,236.24979071583192,356.8683166503906,235.1798095703125,383.8857116699219,198.49754333496094,422.5268249511719,229.14816284179688,392.1048278808594,253.2599334716797
labeled-data,2._Volumes_data_RawData_Eos_2022-10-20_2_Video0,2._Volumes_data_RawData_Eos_2022-10-20_2_Video0_img1619.png,181.6103515625,325.45147705078125,382.1226709425332,224.7135211406411,394.8710770153238,212.06671577677892,407.78687839397327,224.53864002489163,395.18756426000584,236.69525758904163,358.25762939453125,235.49630737304688,387.561279296875,197.7882080078125,424.84356689453125,229.3990020751953,394.744140625,254.51809692382812
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0020.png,461.1818181818179,776.6428571428571,753.2519174644865,562.7386943002399,759.6498600340309,555.8952956092515,766.4225671479754,561.5211699150257,760.1835271426351,569.0279755526293,700.8535822042313,578.0502520567454,745.0212952031131,532.8955510578886,795.1109362018451,546.466636057545,755.8781632028383,589.4006140564582
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0078.png,461.8739318847656,778.265380859375,755.315317038948,563.1830138917779,759.3301386951543,556.9660810685878,764.9125684609643,560.9684634777888,760.4247134785788,566.7112564567078,701.4945068359375,575.59423828125,743.4832153320312,534.06005859375,794.4086303710938,547.3770141601562,754.1367797851562,588.276123046875
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0104.png,460.85675048828125,776.0404052734375,754.5474998060337,562.0927181916388,759.3156189636668,556.415378373105,764.6370010689471,561.3008458399056,760.4740206314649,566.6154195063385,701.7846069335938,572.3770141601562,741.6145629882812,531.9669799804688,790.443359375,544.1190795898438,754.9901733398438,585.42724609375
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0117.png,461.98345947265625,779.9136352539062,754.5062523425809,562.1475368019213,759.704090930668,557.2758881869104,765.0910265546845,560.995055438875,760.3774798800633,566.66249835109,700.3309936523438,574.768310546875,744.3253569440966,534.0323486328125,792.5576171875,546.4194946289062,762.9042231727229,588.1931245150354
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0130.png,462.2228698730469,776.6507568359375,755.0893135795706,562.4892052797452,759.729569579594,557.102338928929,764.8960767434245,561.7489707641615,760.2437635594652,566.9629259909838,701.2738037109375,574.10205078125,743.9724731445312,533.1010131835938,792.0296020507812,545.3903198242188,755.92138671875,586.03271484375
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0156.png,460.3875732421875,775.43505859375,755.0003604528152,562.1253927131628,760.2543596769794,556.6727065160754,765.2529030437987,561.104496126189,760.5432117746205,566.0453394163815,701.5701904296875,572.3993530273438,741.971923828125,531.9279174804688,790.4231567382812,544.2786865234375,754.8615112304688,585.3780517578125
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0195.png,461.6820068359375,778.419921875,754.5394018117232,561.3314346649073,759.4710057452462,556.4488116939576,764.9413500337524,561.3383652235708,759.6983883367501,566.5224690690948,700.5538940429688,574.664794921875,741.4150390625,533.4971923828125,792.250732421875,546.1273193359375,753.9000244140625,587.4430541992188
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0208.png,461.5980529785156,776.3294677734375,755.1079442896171,561.6480059392652,759.9559830188794,556.6149528696067,765.7104108767543,561.3782127187749,760.1438639685051,566.864310446201,701.4453735351562,574.1290283203125,750.0577384613835,532.1659004248636,794.2566072963333,545.0800239600198,756.0071411132812,588.790725948677
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0221.png,462.2347106933594,777.6799926757812,754.7690198996374,562.5551469579659,759.6378861211977,556.4223470823136,765.6893802055484,561.9537348220242,760.5385573203356,566.710974350039,701.6723022460938,575.5165405273438,745.4091186523438,533.7940673828125,794.5592651367188,547.2838745117188,755.1069946289062,587.7537231445312
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0286.png,461.5078125,779.0433959960938,754.8239440888354,561.7512355851246,760.0709134258512,555.9830168119281,766.2360562797651,561.9115202455017,760.2477470223486,567.445565185083,700.20703125,574.7989501953125,741.5360717773438,533.6798095703125,792.5226440429688,546.5472412109375,764.2685713108375,586.8219160610911
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0299.png,461.8138427734375,777.1229248046875,754.1562484007463,562.2554552768518,759.7585133044997,556.6655538459754,765.8832939818764,561.8772877287789,760.0946541525752,567.2547149274883,701.2476196289062,576.1331176757812,745.3487548828125,533.6245727539062,794.3236694335938,547.3733520507812,755.0550537109375,587.626708984375
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0351.png,461.184814453125,775.8944702148438,754.8749896927604,561.207783558541,760.6616001031899,556.415393065616,765.9892130996382,561.8749485525938,760.4653136487801,566.4632262456463,701.0335693359375,573.21484375,742.21630859375,531.4562377929688,790.4671020507812,543.95361328125,754.5963134765625,585.635009765625
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0390.png,461.7926330566406,777.7979125976562,754.7412085234408,562.7407706020566,760.2120409711478,557.1425605795336,765.4269878407712,562.4137276923954,760.0898506162256,567.2988920797918,701.9894409179688,575.7720336914062,744.5997924804688,534.5009155273438,794.7590942382812,547.4612426757812,754.8279418945312,587.6123046875
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0416.png,461.80584716796875,776.3539428710938,754.7756272682914,562.2579882534503,759.9903085672515,556.431205925857,765.8572663561262,561.6077159718543,760.1434516259184,566.9232538834242,700.9243774414062,574.3301391601562,744.1300659179688,533.0796508789062,791.6600952148438,545.9542236328125,755.7092895507812,586.3145751953125
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0455.png,461.38580322265625,778.3904418945312,754.6148860110397,562.2545328958074,759.8271455707617,556.2881572255056,766.1000043065284,561.788640810076,759.8796478879274,568.0204223697515,699.7283325195312,575.094970703125,741.20458984375,533.5963745117188,792.3853149414062,546.780029296875,769.8319307106873,584.3979528110821
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0520.png,462.2212219238281,776.7600708007812,753.5000737057763,561.917365282781,759.6038718008791,555.3741032083808,766.8811315755302,561.5632114894697,759.9700321724259,567.6286552391989,701.2562255859375,574.0549926757812,744.108154296875,532.6528930664062,791.4481201171875,545.877685546875,755.5269775390625,586.3482666015625
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0546.png,462.3335876464844,778.9454345703125,753.1196179883907,561.9357432965044,759.6330686775955,554.6962813401707,767.2132217937824,561.2902137004899,759.6977925752919,568.8346998609928,699.5835571289062,574.6641845703125,750.2859214298976,530.2045631594746,792.903564453125,546.4822998046875,759.3469952516693,589.3122782290094
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0578.png,467.6753246753244,783.1363636363635,751.7823917787887,560.7387800532832,759.5959292691804,553.3718583988992,767.8186132455098,561.6558046422683,759.7113809995795,569.5916944485624,701.8516660107566,574.7341597796142,751.0274173947495,530.7304161466072,795.6467598058505,545.2182211727664,759.2894315400143,589.3147146567584
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0599.png,466.3766233766231,780.5389610389609,751.3327611647466,562.1423152562406,758.929705724461,553.5252964978599,768.0404423492469,561.8660605868502,759.1004024584014,570.261978178418,702.6016051048516,574.2497235808924,753.2544140702473,530.8453597496199,798.612736830269,547.4183298663818,757.7370983677878,589.6301889245086
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0658.png,468.9740259740257,785.7337662337661,745.0841075507427,564.627813328461,753.169161717747,555.5444024433408,762.2133519421283,564.0207090501259,753.5767627746986,572.6324423905196,699.6868827420773,575.8117257922452,744.6588660257489,529.4810723187345,791.668854594179,542.2525721032214,753.0826212027508,590.2136298045389
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0663.png,465.6634521484375,784.2874145507812,745.1260364816516,564.5861130397651,753.0107628386025,555.9767258319437,762.2673283192532,564.5592367260103,753.3356011314004,572.4508588060384,699.1527099609375,575.897705078125,742.2369384765625,529.8489990234375,790.5736083984375,542.6712036132812,750.6316528320312,589.2256469726562
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0689.png,461.8053283691406,778.7972412109375,748.9122225330786,563.3505977733199,756.818103766606,555.828242986197,765.5174714611456,562.8103406034678,756.9896582288919,570.6590647178891,696.3648071289062,575.32275390625,742.6741943359375,530.3355102539062,791.4514770507812,543.8273315429688,758.3706580448227,588.9689061382416
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0715.png,467.4517822265625,767.0181274414062,747.9304408922277,563.691890216609,755.629480494508,556.9669028706597,764.5676874328951,564.0071065738107,755.6748046875,571.7184330741113,695.4666137695312,574.5712280273438,750.3925686175907,529.4229695938445,790.3705444335938,545.0546264648438,755.7332036196351,590.6091772058446
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0728.png,458.0252990722656,767.0410766601562,747.0513590359361,564.4607576092286,755.1898029955253,555.8047889152592,765.0796267867894,562.3189847610188,755.6854720510161,572.3683944142972,696.0753173828125,576.3756713867188,744.2183227539062,528.8319702148438,792.767578125,545.5277099609375,747.9044799804688,590.227783203125
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0754.png,480.732421875,780.3056640625,745.4379629080724,563.8228286817583,755.1001115088061,554.5056808870501,766.0311974489955,563.6892031224191,755.0384778244929,573.0046049267497,697.0086059570312,574.7749633789062,742.9608764648438,526.589599609375,791.361328125,544.1227416992188,751.349609375,588.7725219726562
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0767.png,471.1645812988281,775.0045776367188,745.1796349566007,564.5839704971226,754.9647428403171,554.1894434242382,766.6482088588333,562.2154655614303,755.786141304257,573.3388009037484,693.983642578125,574.7289428710938,742.4744873046875,524.282958984375,789.498046875,541.9932861328125,756.3605576346142,589.4170211948916
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0793.png,458.3489990234375,785.0840454101562,742.8235203960539,564.1346305583382,754.3715237782039,552.6809144222985,767.1075357731311,562.9988826572409,754.6830727434007,575.295601381474,694.0009155273438,577.105712890625,741.8032836914062,527.6611328125,791.7595825195312,543.8461303710938,762.9007984458669,588.9378662109375
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0806.png,462.21856689453125,784.4158935546875,743.6410734551987,564.9030046919539,755.1116414205367,552.1704321578336,767.4630187730102,563.921676989699,755.5031360441313,575.3429435426688,695.7488403320312,578.1329345703125,747.3277063831885,525.9287178076762,794.52294921875,543.4639282226562,756.2914687589403,590.6152928546212
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0832.png,467.8637390136719,783.8350830078125,743.1246407037635,562.2864100020005,754.9716254255691,551.8692175800917,767.8491482430273,562.485876924315,755.2990898071408,574.5708459409957,695.275146484375,576.563232421875,742.7915649414062,528.1656494140625,791.677734375,542.1272583007812,764.4920814189198,589.7589162359815
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0861.png,462.4805194805192,785.7337662337661,743.2624499122619,563.6241924087255,755.1975977691052,552.0289365594834,767.691795647958,562.9975613489822,755.2185886157607,574.2138517193226,698.0046147935757,577.5530100010618,744.0557257797516,526.1999618947671,793.1365151202812,542.7117089259946,746.3279845455168,589.5202395007589
labeled-data,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3,3._Volumes_data_RawData_FG001_2022-05-31_1_Video3_img0871.png,468.890869140625,785.7849731445312,744.0435196434621,563.6540207085037,755.6807104273004,551.618908599196,768.1537149262448,562.8749747918788,756.1323317805031,574.5298966887973,695.027587890625,576.9908447265625,742.65234375,527.6350708007812,792.3138427734375,541.9256591796875,766.1800370678208,587.0432173952174
